taxon_occurrence_key	taxon_occurrence_comment	nameserver_recommended_scientific_name	nameserver_recommended_name_authority	nameserver_recommended_name_rank	sample_vague_date_start	sample_vague_date_end	sample_vague_date_type	survey_event_comment	location_name_item_name	survey_event_location_name	sample_lat	sample_long	sample_spatial_ref	sample_spatial_ref_system	sample_spatial_ref_qualifier
BFN0017900009SJ3	PB:Ugent:AqE:2402	Haitia acuta	(Draparnaud, 1805)	Spp	2009-07-08 00:00:00.000	2009-07-08 00:00:00.000	D	eigen data VMM	Zingem	Asper, Landdijk, thv brugje	50,9195673093051	3,65660447137672	99925.0,179045.0	BD72	Imported
BFN0017900009SJ4	PB:Ugent:AqE:2780	Proasellus meridianus	(Racovitza, 1919)	Spp	2004-06-17 00:00:00.000	2004-06-17 00:00:00.000	D	eigen data VMM	Zele	Baan Oude Kouterdreef-Groenlaan	51,0552439906641	4,02599341560831	125968.0,193954.0	BD72	Imported
BFN0017900009SJ5	PB:Ugent:AqE:2400	Haitia acuta	(Draparnaud, 1805)	Spp	2009-07-15 00:00:00.000	2009-07-15 00:00:00.000	D	eigen data VMM	Ronse	Baremeers, afw weg	50,7372650572088	3,54885329601198	92125.0,158845.0	BD72	Imported
BFN0017900009SJ6	PB:Ugent:AqE:2678	Potamopyrgus antipodarum	(J.E. Gray, 1843)	Spp	2009-07-15 00:00:00.000	2009-07-15 00:00:00.000	D	eigen data VMM	Ronse	Baremeers, afw weg	50,7372650572088	3,54885329601198	92125.0,158845.0	BD72	Imported
BFN0017900009SJ7	PB:Ugent:AqE:2689	Potamopyrgus antipodarum	(J.E. Gray, 1843)	Spp	1999-07-15 00:00:00.000	1999-07-15 00:00:00.000	D	eigen data VMM	Ronse	IJsmolenstraat, opw weg	50,7577045661871	3,64946827880252	99249.0,161045.0	BD72	Imported
BFN0017900009SJ8	PB:Ugent:AqE:2245	Haitia acuta	(Draparnaud, 1805)	Spp	2009-05-07 00:00:00.000	2009-05-07 00:00:00.000	D	eigen data VMM	Lokeren	Eksaarde, Stenenbrug	51,146895363535	3,90262126014626	117382.0,204197.0	BD72	Imported
BFN0017900009SJ9	PB:Ugent:AqE:781	Dugesia tigrina	(Girard, 1850)	Spp	2004-08-21 00:00:00.000	2004-08-21 00:00:00.000	D	eigen data VMM	Lokeren	Eksaarde, einde Reepstraat, veldweg	51,137236616561	3,97015638666467	122102.0,203095.0	BD72	Imported
BFN0017900009SJA	PB:Ugent:AqE:948	Ferrissia fragilis	Tryon	Spp	2004-08-21 00:00:00.000	2004-08-21 00:00:00.000	D	eigen data VMM	Lokeren	Eksaarde, einde Reepstraat, veldweg	51,137236616561	3,97015638666467	122102.0,203095.0	BD72	Imported
BFN0017900009SJB	PB:Ugent:AqE:1119	Gammarus tigrinus	Sexton, 1939	Spp	2004-08-21 00:00:00.000	2004-08-21 00:00:00.000	D	eigen data VMM	Lokeren	Eksaarde, einde Reepstraat, veldweg	51,137236616561	3,97015638666467	122102.0,203095.0	BD72	Imported
BFN0017900009SJC	PB:Ugent:AqE:2772	Proasellus meridianus	(Racovitza, 1919)	Spp	2004-08-21 00:00:00.000	2004-08-21 00:00:00.000	D	eigen data VMM	Lokeren	Eksaarde, einde Reepstraat, veldweg	51,137236616561	3,97015638666467	122102.0,203095.0	BD72	Imported
BFN0017900009SJD	PB:Ugent:AqE:780	Dugesia tigrina	(Girard, 1850)	Spp	2009-07-08 00:00:00.000	2009-07-08 00:00:00.000	D	eigen data VMM	Lokeren	Eksaarde, einde Reepstraat, veldweg	51,137236616561	3,97015638666467	122102.0,203095.0	BD72	Imported
BFN0017900009SJE	PB:Ugent:AqE:2248	Haitia acuta	(Draparnaud, 1805)	Spp	2009-07-08 00:00:00.000	2009-07-08 00:00:00.000	D	eigen data VMM	Lokeren	Eksaarde, einde Reepstraat, veldweg	51,137236616561	3,97015638666467	122102.0,203095.0	BD72	Imported
BFN0017900009SJF	PB:Ugent:AqE:285	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2004-08-21 00:00:00.000	2004-08-21 00:00:00.000	D	eigen data VMM	Lokeren	RV: Daknam Meersen, Werkstede, Heilige Geestmolenstraat	51,1177825606369	3,97486363917177	122420.0,200929.0	BD72	Imported
BFN0017900009SJG	PB:Ugent:AqE:783	Dugesia tigrina	(Girard, 1850)	Spp	2004-08-21 00:00:00.000	2004-08-21 00:00:00.000	D	eigen data VMM	Lokeren	RV: Daknam Meersen, Werkstede, Heilige Geestmolenstraat	51,1177825606369	3,97486363917177	122420.0,200929.0	BD72	Imported
BFN0017900009SJH	PB:Ugent:AqE:619	Dreissena (Dreissena) polymorpha	(Pallas, 1771)	Spp	2004-08-21 00:00:00.000	2004-08-21 00:00:00.000	D	eigen data VMM	Lokeren	Sportlaan, thv zwembad en brugje	51,1087013295452	3,99344576658696	123716.0,199912.0	BD72	Imported
BFN0017900009SJI	PB:Ugent:AqE:789	Dugesia tigrina	(Girard, 1850)	Spp	2004-08-21 00:00:00.000	2004-08-21 00:00:00.000	D	eigen data VMM	Lokeren	Sportlaan, thv zwembad en brugje	51,1087013295452	3,99344576658696	123716.0,199912.0	BD72	Imported
BFN0017900009SJJ	PB:Ugent:AqE:951	Ferrissia fragilis	Tryon	Spp	2004-08-21 00:00:00.000	2004-08-21 00:00:00.000	D	eigen data VMM	Lokeren	Sportlaan, thv zwembad en brugje	51,1087013295452	3,99344576658696	123716.0,199912.0	BD72	Imported
BFN0017900009SJK	PB:Ugent:AqE:1120	Gammarus tigrinus	Sexton, 1939	Spp	2004-08-21 00:00:00.000	2004-08-21 00:00:00.000	D	eigen data VMM	Lokeren	Sportlaan, thv zwembad en brugje	51,1087013295452	3,99344576658696	123716.0,199912.0	BD72	Imported
BFN0017900009SJL	PB:Ugent:AqE:2458	Potamopyrgus antipodarum	(J.E. Gray, 1843)	Spp	2004-08-21 00:00:00.000	2004-08-21 00:00:00.000	D	eigen data VMM	Lokeren	Sportlaan, thv zwembad en brugje	51,1087013295452	3,99344576658696	123716.0,199912.0	BD72	Imported
BFN0017900009SJM	PB:Ugent:AqE:2776	Proasellus meridianus	(Racovitza, 1919)	Spp	2004-08-21 00:00:00.000	2004-08-21 00:00:00.000	D	eigen data VMM	Lokeren	Sportlaan, thv zwembad en brugje	51,1087013295452	3,99344576658696	123716.0,199912.0	BD72	Imported
BFN0017900009SJN	PB:Ugent:AqE:791	Dugesia tigrina	(Girard, 1850)	Spp	1999-05-28 00:00:00.000	1999-05-28 00:00:00.000	D	eigen data VMM	Lokeren	Molsbroek-Natuurreservaat, zijstr.Martelarenlaan	51,1011709495813	4,00569849473379	124570.0,199070.0	BD72	Imported
BFN0017900009SJO	PB:Ugent:AqE:2459	Potamopyrgus antipodarum	(J.E. Gray, 1843)	Spp	1999-05-28 00:00:00.000	1999-05-28 00:00:00.000	D	eigen data VMM	Lokeren	Molsbroek-Natuurreservaat, zijstr.Martelarenlaan	51,1011709495813	4,00569849473379	124570.0,199070.0	BD72	Imported
BFN0017900009SJP	PB:Ugent:AqE:620	Dreissena (Dreissena) polymorpha	(Pallas, 1771)	Spp	2004-08-21 00:00:00.000	2004-08-21 00:00:00.000	D	eigen data VMM	Lokeren	Molsbroek-Natuurreservaat, zijstr.Martelarenlaan	51,1011709495813	4,00569849473379	124570.0,199070.0	BD72	Imported
BFN0017900009SJQ	PB:Ugent:AqE:954	Ferrissia fragilis	Tryon	Spp	2004-08-21 00:00:00.000	2004-08-21 00:00:00.000	D	eigen data VMM	Lokeren	Molsbroek-Natuurreservaat, zijstr.Martelarenlaan	51,1011709495813	4,00569849473379	124570.0,199070.0	BD72	Imported
BFN0017900009SJR	PB:Ugent:AqE:1121	Gammarus tigrinus	Sexton, 1939	Spp	2004-08-21 00:00:00.000	2004-08-21 00:00:00.000	D	eigen data VMM	Lokeren	Molsbroek-Natuurreservaat, zijstr.Martelarenlaan	51,1011709495813	4,00569849473379	124570.0,199070.0	BD72	Imported
BFN0017900009SJS	PB:Ugent:AqE:2778	Proasellus meridianus	(Racovitza, 1919)	Spp	2004-08-21 00:00:00.000	2004-08-21 00:00:00.000	D	eigen data VMM	Lokeren	Molsbroek-Natuurreservaat, zijstr.Martelarenlaan	51,1011709495813	4,00569849473379	124570.0,199070.0	BD72	Imported
BFN0017900009SJT	PB:Ugent:AqE:2254	Haitia acuta	(Draparnaud, 1805)	Spp	2009-07-08 00:00:00.000	2009-07-08 00:00:00.000	D	eigen data VMM	Lokeren	Kanaalstraat-Rivierstraat	51,096395170502	4,00776259884688	124712.0,198538.0	BD72	Imported
BFN0017900009SJU	PB:Ugent:AqE:2446	Potamopyrgus antipodarum	(J.E. Gray, 1843)	Spp	1999-08-07 00:00:00.000	1999-08-07 00:00:00.000	D	eigen data VMM	Geraardsbergen	Goeferdinge, Gemeenstestraat, tussen handelszaak en woningen	50,770210714733	3,8671885620363	114620.0,162310.0	BD72	Imported
BFN0017900009SJV	PB:Ugent:AqE:941	Ferrissia fragilis	Tryon	Spp	2004-08-12 00:00:00.000	2004-08-12 00:00:00.000	D	eigen data VMM	Geraardsbergen	thv brug Guilleminlaan	50,765939210331	3,8796515642604	115496.0,161829.0	BD72	Imported
BFN0017900009SJW	PB:Ugent:AqE:2450	Potamopyrgus antipodarum	(J.E. Gray, 1843)	Spp	1999-08-07 00:00:00.000	1999-08-07 00:00:00.000	D	eigen data VMM	Geraardsbergen	Ophasselt, Moenebroekstraat, opw weg	50,8111374623797	3,90103332849367	117036.0,166847.0	BD72	Imported
BFN0017900009SJX	PB:Ugent:AqE:776	Dugesia tigrina	(Girard, 1850)	Spp	2009-08-22 00:00:00.000	2009-08-22 00:00:00.000	D	eigen data VMM	Geraardsbergen	Ophasselt, Moenebroekstraat, opw weg	50,8111374623797	3,90103332849367	117036.0,166847.0	BD72	Imported
BFN0017900009SJY	PB:Ugent:AqE:777	Dugesia tigrina	(Girard, 1850)	Spp	2009-07-18 00:00:00.000	2009-07-18 00:00:00.000	D	eigen data VMM	Geraardsbergen	Ophasselt, Dries, Kollenhoek, afw weg	50,8183340832444	3,90223908284838	117126.0,167647.0	BD72	Imported
BFN0017900009SJZ	PB:Ugent:AqE:2451	Potamopyrgus antipodarum	(J.E. Gray, 1843)	Spp	2009-07-18 00:00:00.000	2009-07-18 00:00:00.000	D	eigen data VMM	Geraardsbergen	Ophasselt, Dries, Kollenhoek, afw weg	50,8183340832444	3,90223908284838	117126.0,167647.0	BD72	Imported
BFN0017900009SK0	PB:Ugent:AqE:2770	Proasellus meridianus	(Racovitza, 1919)	Spp	2004-08-12 00:00:00.000	2004-08-12 00:00:00.000	D	eigen data VMM	Geraardsbergen	Idegem, einde Kulvestraat, thv overzet	50,7962994495766	3,91352100224469	117906.0,165191.0	BD72	Imported
BFN0017900009SK1	PB:Ugent:AqE:2452	Potamopyrgus antipodarum	(J.E. Gray, 1843)	Spp	1999-09-05 00:00:00.000	1999-09-05 00:00:00.000	D	eigen data VMM	Geraardsbergen	Smeerebbe-Vloerzegem, Vloerzegemstraat	50,813582680899	3,91477299707773	118006.0,167113.0	BD72	Imported
BFN0017900009SK2	PB:Ugent:AqE:280	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2004-07-21 00:00:00.000	2004-07-21 00:00:00.000	D	eigen data VMM	Geraardsbergen	Moerbeke, Edingseweg	50,7467410915647	3,92125386142147	118418.0,159675.0	BD72	Imported
BFN0017900009SK3	PB:Ugent:AqE:2246	Haitia acuta	(Draparnaud, 1805)	Spp	2009-07-18 00:00:00.000	2009-07-18 00:00:00.000	D	eigen data VMM	Geraardsbergen	Viane, Edingseweg, opw weg	50,7419204976072	3,92784519711614	118880.0,159136.0	BD72	Imported
BFN0017900009SK4	PB:Ugent:AqE:2247	Haitia acuta	(Draparnaud, 1805)	Spp	2009-07-18 00:00:00.000	2009-07-18 00:00:00.000	D	eigen data VMM	Geraardsbergen	Zandbergen, (Beekstraat)-Voordeweg, opw weg	50,8080067574808	3,95299220751867	120696.0,166477.0	BD72	Imported
BFN0017900009SK5	PB:Ugent:AqE:1122	Gammarus tigrinus	Sexton, 1939	Spp	2004-05-26 00:00:00.000	2004-05-26 00:00:00.000	D	eigen data VMM	Waasmunster	einde Hamststraat, onder brug E17	51,0951584671104	4,03345277975735	126511.0,198392.0	BD72	Imported
BFN0017900009SK6	PB:Ugent:AqE:2777	Proasellus meridianus	(Racovitza, 1919)	Spp	2004-05-05 00:00:00.000	2004-05-05 00:00:00.000	D	eigen data VMM	Dendermonde	Baan Brukkelen-Tweebokstraat	50,9964450849094	4,00465636548895	124440.0,187420.0	BD72	Imported
BFN0017900009SK7	PB:Ugent:AqE:962	Ferrissia fragilis	Tryon	Spp	2004-07-31 00:00:00.000	2004-07-31 00:00:00.000	D	eigen data VMM	Dendermonde	Mespelare, Dreef, afw weg	50,9963384550714	4,07613778511285	129458.0,187386.0	BD72	Imported
BFN0017900009SK8	PB:Ugent:AqE:963	Ferrissia fragilis	Tryon	Spp	2009-08-20 00:00:00.000	2009-08-20 00:00:00.000	D	eigen data VMM	Dendermonde	Mespelare, Dreef, afw weg	50,9963384550714	4,07613778511285	129458.0,187386.0	BD72	Imported
BFN0017900009SK9	PB:Ugent:AqE:2465	Potamopyrgus antipodarum	(J.E. Gray, 1843)	Spp	2009-08-20 00:00:00.000	2009-08-20 00:00:00.000	D	eigen data VMM	Dendermonde	Mespelare, Dreef, afw weg	50,9963384550714	4,07613778511285	129458.0,187386.0	BD72	Imported
BFN0017900009SKA	PB:Ugent:AqE:906	Eriocheir sinensis	H. Milne Edwards, 1853	Spp	2004-08-13 00:00:00.000	2004-08-13 00:00:00.000	D	eigen data VMM	Dendermonde	Sint-Onolfsdijk - Schoolstraat, thv meetstation	51,0373135501024	4,07720828481359	129551.0,191944.0	BD72	Imported
BFN0017900009SKB	PB:Ugent:AqE:966	Ferrissia fragilis	Tryon	Spp	2004-08-13 00:00:00.000	2004-08-13 00:00:00.000	D	eigen data VMM	Dendermonde	Sint-Onolfsdijk - Schoolstraat, thv meetstation	51,0373135501024	4,07720828481359	129551.0,191944.0	BD72	Imported
BFN0017900009SKC	PB:Ugent:AqE:624	Dreissena (Dreissena) polymorpha	(Pallas, 1771)	Spp	2009-07-26 00:00:00.000	2009-07-26 00:00:00.000	D	eigen data VMM	Dendermonde	Sint-Onolfsdijk - Schoolstraat, thv meetstation	51,0373135501024	4,07720828481359	129551.0,191944.0	BD72	Imported
BFN0017900009SKD	PB:Ugent:AqE:965	Ferrissia fragilis	Tryon	Spp	2009-07-26 00:00:00.000	2009-07-26 00:00:00.000	D	eigen data VMM	Dendermonde	Sint-Onolfsdijk - Schoolstraat, thv meetstation	51,0373135501024	4,07720828481359	129551.0,191944.0	BD72	Imported
BFN0017900009SKE	PB:Ugent:AqE:2256	Haitia acuta	(Draparnaud, 1805)	Spp	2009-07-12 00:00:00.000	2009-07-12 00:00:00.000	D	eigen data VMM	Dendermonde	Denderbelle, Veer, afw weg	51,0165439397959	4,08259582550477	129920.0,189632.0	BD72	Imported
BFN0017900009SKF	PB:Ugent:AqE:2783	Proasellus meridianus	(Racovitza, 1919)	Spp	2004-07-31 00:00:00.000	2004-07-31 00:00:00.000	D	eigen data VMM	Dendermonde	Hof ter Bremt, St.Ornofsdijk, voor pompgemaal	51,0379140768723	4,09526874557443	130818.0,192006.0	BD72	Imported
BFN0017900009SKG	PB:Ugent:AqE:2258	Haitia acuta	(Draparnaud, 1805)	Spp	2009-07-12 00:00:00.000	2009-07-12 00:00:00.000	D	eigen data VMM	Dendermonde	Snuifmolenstraat, thv parking station Dendermonde, brugje	51,0211071762726	4,10035492734343	131168.0,190135.0	BD72	Imported
BFN0017900009SKH	PB:Ugent:AqE:625	Dreissena (Dreissena) polymorpha	(Pallas, 1771)	Spp	2004-07-14 00:00:00.000	2004-07-14 00:00:00.000	D	eigen data VMM	Dendermonde	Baasrode, De Bruynlaan-Veerpont	51,0343742079172	4,10395723339952	131426.0,191610.0	BD72	Imported
BFN0017900009SKI	PB:Ugent:AqE:909	Eriocheir sinensis	H. Milne Edwards, 1853	Spp	2004-07-14 00:00:00.000	2004-07-14 00:00:00.000	D	eigen data VMM	Dendermonde	Baasrode, De Bruynlaan-Veerpont	51,0343742079172	4,10395723339952	131426.0,191610.0	BD72	Imported
BFN0017900009SKJ	PB:Ugent:AqE:2784	Proasellus meridianus	(Racovitza, 1919)	Spp	2004-05-15 00:00:00.000	2004-05-15 00:00:00.000	D	eigen data VMM	Dendermonde	FC: weg Hamme-Dendermonde, opw brug, BIO 700m afw. aan linkeroever (Grembergen)	51,0408162698269	4,12334072715544	132788.0,192322.0	BD72	Imported
BFN0017900009SKK	PB:Ugent:AqE:2244	Haitia acuta	(Draparnaud, 1805)	Spp	2009-07-08 00:00:00.000	2009-07-08 00:00:00.000	D	eigen data VMM	Wetteren	Gavers, Kalkensteenweg, afw weg	51,020474677381	3,88502165223392	116059.0,190141.0	BD72	Imported
BFN0017900009SKL	PB:Ugent:AqE:460	Dikerogammarus villosus	(Sowinsky, 1894)	Spp	2008-06-15 00:00:00.000	2008-06-15 00:00:00.000	D	eigen data VMM	Wetteren	Kastermeersen, Tragelweg, opw monding Oude Schelde	51,0151078887903	3,90970218779903	117787.0,189533.0	BD72	Imported
BFN0017900009SKM	PB:Ugent:AqE:1112	Gammarus tigrinus	Sexton, 1939	Spp	2008-06-15 00:00:00.000	2008-06-15 00:00:00.000	D	eigen data VMM	Wetteren	Kastermeersen, Tragelweg, opw monding Oude Schelde	51,0151078887903	3,90970218779903	117787.0,189533.0	BD72	Imported
BFN0017900009SKN	PB:Ugent:AqE:902	Eriocheir sinensis	H. Milne Edwards, 1853	Spp	2004-07-11 00:00:00.000	2004-07-11 00:00:00.000	D	eigen data VMM	Melle	Heusden, Dorpsplein-Charles Lebonstraat, Mellebrug	51,0057833837403	3,80357524084657	110332.0,188547.0	BD72	Imported
BFN0017900009SKO	PB:Ugent:AqE:614	Dreissena (Dreissena) polymorpha	(Pallas, 1771)	Spp	2009-10-01 00:00:00.000	2009-10-01 00:00:00.000	D	eigen data VMM	Melle	Heusden, Dorpsplein-Charles Lebonstraat, Mellebrug	51,0057833837403	3,80357524084657	110332.0,188547.0	BD72	Imported
BFN0017900009SKP	PB:Ugent:AqE:2440	Potamopyrgus antipodarum	(J.E. Gray, 1843)	Spp	2004-04-01 00:00:00.000	2004-04-01 00:00:00.000	D	eigen data VMM	Melle	Kalverhagestraat, thv Gontrode, opw weg	50,9895879270139	3,80616312658834	110500.0,186744.0	BD72	Imported
BFN0017900009SKQ	PB:Ugent:AqE:447	Dendrocoelum romanodanubiale	Codreanu	Spp	2004-07-28 00:00:00.000	2004-07-28 00:00:00.000	D	eigen data VMM	Wezembeek-Oppem	Wezembeek, hoek Warandeberg/Kerkhofstraat, opw weg	50,854647120878	4,48463711134887	158160.0,171590.0	BD72	Imported
BFN0017900009SKR	PB:Ugent:AqE:2287	Haitia acuta	(Draparnaud, 1805)	Spp	2009-10-21 00:00:00.000	2009-10-21 00:00:00.000	D	eigen data VMM	Kraainem	St-Stevens-/St-Lambrechts-Woluwe, Woluwedal/Hippocrateslaan, opw brug	50,8653064577132	4,45629621474029	156163.0,172773.0	BD72	Imported
BFN0017900009SKS	PB:Ugent:AqE:2284	Haitia acuta	(Draparnaud, 1805)	Spp	2009-07-17 00:00:00.000	2009-07-17 00:00:00.000	D	eigen data VMM	Vilvoorde	Eppegem, Brusselsestwg, opw brug	50,9437240419683	4,4381884050385	154880.0,181495.0	BD72	Imported
BFN0017900009SKT	PB:Ugent:AqE:806	Dugesia tigrina	(Girard, 1850)	Spp	2004-07-31 00:00:00.000	2004-07-31 00:00:00.000	D	eigen data VMM	Steenokkerzeel	Melsbroek, Hooiweg, opw zandweg doorheen golfterrein, in grachtje langs zandweg	50,9149485623873	4,46449503072897	156733.0,178296.0	BD72	Imported
BFN0017900009SKU	PB:Ugent:AqE:2289	Haitia acuta	(Draparnaud, 1805)	Spp	2009-08-07 00:00:00.000	2009-08-07 00:00:00.000	D	eigen data VMM	Steenokkerzeel	Berg, Haachtsestwg, thv gemeentegrens en RWZI	50,9270154531037	4,48106197754581	157896.0,179640.0	BD72	Imported
BFN0017900009SKV	PB:Ugent:AqE:2291	Haitia acuta	(Draparnaud, 1805)	Spp	2009-08-07 00:00:00.000	2009-08-07 00:00:00.000	D	eigen data VMM	Steenokkerzeel	Perk, Breemstr, onverhard zijwegje tov huis nr 21, 250 m volgen tot einde aardeweg	50,9342879626026	4,51358564356376	160181.0,180453.0	BD72	Imported
BFN0017900009SKW	PB:Ugent:AqE:2295	Haitia acuta	(Draparnaud, 1805)	Spp	2009-05-02 00:00:00.000	2009-05-02 00:00:00.000	D	eigen data VMM	Kampenhout	Kampenhout/Boortmeerbeek, H.Tobbackstr, Sint-Jozefshoeve, opw weg	50,9585756164578	4,57452250945412	164457.0,183165.0	BD72	Imported
BFN0017900009SKX	PB:Ugent:AqE:2502	Potamopyrgus antipodarum	(J.E. Gray, 1843)	Spp	2004-05-14 00:00:00.000	2004-05-14 00:00:00.000	D	eigen data VMM	Kampenhout	Kampenhout, Nederokkerzeel, Waterstr, Kast Terbalkenhof, opw weg (FC), afw weg (BBI, WB)	50,9253431752918	4,58394845521728	165130.0,179470.0	BD72	Imported
BFN0017900009SKY	PB:Ugent:AqE:2798	Proasellus meridianus	(Racovitza, 1919)	Spp	2004-05-06 00:00:00.000	2004-05-06 00:00:00.000	D	eigen data VMM	Kampenhout	Buken, Stokstraat, 10 m opw weg+lozingsbuis (thv loopplanken)	50,9364476273681	4,59215140129241	165703.0,180707.0	BD72	Imported
BFN0017900009SKZ	PB:Ugent:AqE:2507	Potamopyrgus antipodarum	(J.E. Gray, 1843)	Spp	2004-05-06 00:00:00.000	2004-05-06 00:00:00.000	D	eigen data VMM	Kampenhout	Buken, Stokstraat, afw weg	50,942265807247	4,60033204714676	166276.0,181356.0	BD72	Imported
BFN0017900009SL0	PB:Ugent:AqE:2800	Proasellus meridianus	(Racovitza, 1919)	Spp	2004-05-06 00:00:00.000	2004-05-06 00:00:00.000	D	eigen data VMM	Kampenhout	Buken, Stokstraat, afw weg	50,942265807247	4,60033204714676	166276.0,181356.0	BD72	Imported
BFN0017900009SL1	PB:Ugent:AqE:2305	Haitia acuta	(Draparnaud, 1805)	Spp	2009-08-30 00:00:00.000	2009-08-30 00:00:00.000	D	eigen data VMM	Tremelo	Buken, Stokstraat, afw weg	50,9852634307227	4,68090959840201	171919.0,186160.0	BD72	Imported
BFN0017900009SL2	PB:Ugent:AqE:2499	Potamopyrgus antipodarum	(J.E. Gray, 1843)	Spp	1999-06-23 00:00:00.000	1999-06-23 00:00:00.000	D	eigen data VMM	Boortmeerbeek	Boortmeerbeek, Langedonkstr, opw brug	50,965467204208	4,56591199826828	163850.0,183930.0	BD72	Imported
BFN0017900009SL3	PB:Ugent:AqE:2294	Haitia acuta	(Draparnaud, 1805)	Spp	2009-09-16 00:00:00.000	2009-09-16 00:00:00.000	D	eigen data VMM	Boortmeerbeek	Boortmeerbeek, Looikesstr/Streepkensdreef, zandweggetje, opw weg	50,9951010359024	4,57323058936726	164355.0,187228.0	BD72	Imported
BFN0017900009SL4	PB:Ugent:AqE:2296	Haitia acuta	(Draparnaud, 1805)	Spp	2009-09-16 00:00:00.000	2009-09-16 00:00:00.000	D	eigen data VMM	Boortmeerbeek	Boortmeerbeek, Looikesstr/Streepkensdreef, zandweggetje, opw weg	50,991014145604	4,5815449224916	164940.0,186775.0	BD72	Imported
BFN0017900009SL5	PB:Ugent:AqE:2299	Haitia acuta	(Draparnaud, 1805)	Spp	2009-09-16 00:00:00.000	2009-09-16 00:00:00.000	D	eigen data VMM	Boortmeerbeek	Haacht/Boortmeerbeek, Spoorwegstr, voor kilometerpaal 50 aan spoorweg, afw brug	50,9702351256683	4,60300482561082	166454.0,184468.0	BD72	Imported
BFN0017900009SL6	PB:Ugent:AqE:2518	Potamopyrgus antipodarum	(J.E. Gray, 1843)	Spp	2004-06-03 00:00:00.000	2004-06-03 00:00:00.000	D	eigen data VMM	Bierbeek	Bierbeek, Dreefstraat, thv vijver, opw weg	50,8449630707406	4,76488557390326	177899.0,170581.0	BD72	Imported
BFN0017900009SL7	PB:Ugent:AqE:2519	Potamopyrgus antipodarum	(J.E. Gray, 1843)	Spp	1999-06-20 00:00:00.000	1999-06-20 00:00:00.000	D	eigen data VMM	Bierbeek	Lovenjoel, Stationstr, 5 m opw weg+verval	50,8548890568168	4,78266513873194	179145.0,171692.0	BD72	Imported
BFN0017900009SL8	PB:Ugent:AqE:311	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2004-08-12 00:00:00.000	2004-08-12 00:00:00.000	D	eigen data VMM	Bierbeek	Opvelp, Aarschotsestr, tov huis nr 1, opw kasseiweg	50,8195745588509	4,79846101236994	180280.0,167770.0	BD72	Imported
BFN0017900009SL9	PB:Ugent:AqE:826	Dugesia tigrina	(Girard, 1850)	Spp	2004-08-12 00:00:00.000	2004-08-12 00:00:00.000	D	eigen data VMM	Bierbeek	Opvelp, Aarschotsestr, tov huis nr 1, opw kasseiweg	50,8195745588509	4,79846101236994	180280.0,167770.0	BD72	Imported
BFN0017900009SLA	PB:Ugent:AqE:2522	Potamopyrgus antipodarum	(J.E. Gray, 1843)	Spp	2009-05-06 00:00:00.000	2009-05-06 00:00:00.000	D	eigen data VMM	Aarschot	Aarschot, Diestsestwg, weg nr kasteel Schoonhoven, opw brug	50,9805636980015	4,84835614522425	183680.0,185700.0	BD72	Imported
BFN0017900009SLB	PB:Ugent:AqE:2525	Potamopyrgus antipodarum	(J.E. Gray, 1843)	Spp	1999-09-17 00:00:00.000	1999-09-17 00:00:00.000	D	eigen data VMM	Aarschot	Rillaar, Roth, opw betonnen wandelbrugje + LZP, afw KWZI Rillaar	50,9816613544171	4,88624728090249	186340.0,185840.0	BD72	Imported
BFN0017900009SLC	PB:Ugent:AqE:2323	Haitia acuta	(Draparnaud, 1805)	Spp	2009-05-06 00:00:00.000	2009-05-06 00:00:00.000	D	eigen data VMM	Aarschot	Langdorp, Broekstr, opw	50,9982554332555	4,89440839119508	186900.0,187690.0	BD72	Imported
BFN0017900009SLD	PB:Ugent:AqE:2324	Haitia acuta	(Draparnaud, 1805)	Spp	2009-10-17 00:00:00.000	2009-10-17 00:00:00.000	D	eigen data VMM	Aarschot	Rillaar, aardeweg op kruising Hompelstr/Rommelaar, afw brugje	50,9849771652035	4,90850085351752	187900.0,186220.0	BD72	Imported
BFN0017900009SLE	PB:Ugent:AqE:2273	Haitia acuta	(Draparnaud, 1805)	Spp	2009-10-18 00:00:00.000	2009-10-18 00:00:00.000	D	eigen data VMM	Wemmel	Hofstade, Hoogstr, opw brug	50,9049373774306	4,30166172343233	145281.0,177180.0	BD72	Imported
BFN0017900009SLF	PB:Ugent:AqE:2482	Potamopyrgus antipodarum	(J.E. Gray, 1843)	Spp	2009-09-03 00:00:00.000	2009-09-03 00:00:00.000	D	eigen data VMM	Drogenbos	Drogenbos/Ruisbroek, Grote Baan, RO, langs weg	50,7890321051237	4,31254657926964	146037.0,164286.0	BD72	Imported
BFN0017900009SLG	PB:Ugent:AqE:2261	Haitia acuta	(Draparnaud, 1805)	Spp	2009-09-04 00:00:00.000	2009-09-04 00:00:00.000	D	eigen data VMM	Pepingen	Sint-Kwintens-Lennik, Gustaaf van der Steenstr, 5 m opw weg	50,7737201041438	4,15400491416702	134853.0,162603.0	BD72	Imported
BFN0017900009SLH	PB:Ugent:AqE:2878	Proasellus meridianus	(Racovitza, 1919)	Spp	1999-06-24 00:00:00.000	1999-06-24 00:00:00.000	D	eigen data VMM	Wingene	Wildenburg, Kasteel	51,0861322082187	3,31315840523595	76040.0,197860.0	BD72	Imported
