id	occurrenceID	recordedBy	otherCatalogNumbers	eventDate	municipality	verbatimLocality	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	identifiedBy	scientificName	taxonRank	scientificNameAuthorship
PB:Ugent:AqE:359	PB:Ugent:AqE:359	VMM	INBO:NBN:BFN0017900009QV7	24/10/2003	Lo-Reninge	Pollinkhove, Vaartstraat, Kellenaarsbrug	5.097.168	273.775	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:358	PB:Ugent:AqE:358	VMM	INBO:NBN:BFN0017900009QV8	8/09/2004	Lo-Reninge	Pollinkhove, Vaartstraat, Kellenaarsbrug	5.097.168	273.775	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:363	PB:Ugent:AqE:363	VMM	INBO:NBN:BFN0017900009QV9	14/09/2005	Lo-Reninge	Reninge, Lostraat, Kouterbrug	5.095.404	278.448	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:427	PB:Ugent:AqE:427	VMM	INBO:NBN:BFN0017900009QVA	27/09/2005	Maldegem	Dijkstraat, Strobrugge	5.123.372	344.35	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:428	PB:Ugent:AqE:428	VMM	INBO:NBN:BFN0017900009QVB	27/09/2005	Maldegem	Strobrugge, Aardenburgkalseide,	5.123.624	344.736	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:430	PB:Ugent:AqE:430	VMM	INBO:NBN:BFN0017900009QVC	31/10/2003	Maldegem	Moerhuizestraat	5.123.068	345.795	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:388	PB:Ugent:AqE:388	VMM	INBO:NBN:BFN0017900009QVD	27/11/2000	Menen	Lauwestraat, brug nr Lauwe	5.080.110	318.859	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:368	PB:Ugent:AqE:368	VMM	INBO:NBN:BFN0017900009QVE	11/09/2006	Middelkerke	Ramskapelle, Verschendijk, Schoorbakke	5.110.237	282.102	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:371	PB:Ugent:AqE:371	VMM	INBO:NBN:BFN0017900009QVF	27/10/1999	Middelkerke	Spermalie, Zwarteweg, Busbrug	5.112.999	283.653	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:372	PB:Ugent:AqE:372	VMM	INBO:NBN:BFN0017900009QVG	14/11/2002	Middelkerke	Spermalie, Zwarteweg, Busbrug	5.112.999	283.653	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:379	PB:Ugent:AqE:379	VMM	INBO:NBN:BFN0017900009QVH	18/06/2003	Middelkerke	Schore, Lekestraat, opw bemalingsstation	5.110.837	286.459	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:380	PB:Ugent:AqE:380	VMM	INBO:NBN:BFN0017900009QVI	29/07/2003	Middelkerke	Sint-Pieters-Kapelle, Sint Godelievestraat	5.111.671	287.062	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:440	PB:Ugent:AqE:440	VMM	INBO:NBN:BFN0017900009QVJ	27/09/2006	Nevele	Merendree, Lembeeckstraat	5.109.876	357.734	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:362	PB:Ugent:AqE:362	VMM	INBO:NBN:BFN0017900009QVK	30/11/1999	Nieuwpoort	Nieuwpoort-Stad, Sluizen, monding	5.113.631	275.758	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:391	PB:Ugent:AqE:391	VMM	INBO:NBN:BFN0017900009QVL	2/06/2003	Oostkamp	Hertsberge, Kraaiveldstraat, Kraaieveld	5.109.991	326.659	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:439	PB:Ugent:AqE:439	VMM	INBO:NBN:BFN0017900009QVM	26/07/2005	Oudenaarde	Melden, Berchemweg, centraal gedeelte	5.081.921	357.446	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:417	PB:Ugent:AqE:417	VMM	INBO:NBN:BFN0017900009QVN	6/04/2004	Ruiselede	Vorte Bossen, Kruisbergstraat	5.107.668	337.355	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:243	PB:Ugent:AqE:243	VMM	INBO:NBN:BFN0017900009QVO	6/07/1990	Sint-Laureins	Watervliet, Stenenschuur(brug)	5.126.655	366.078	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:436	PB:Ugent:AqE:436	VMM	INBO:NBN:BFN0017900009QVP	1/10/2002	Sint-Laureins	Moershoofde, Moershoofdebrug, afw Eeklose Watergang	5.124.401	351.725	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:435	PB:Ugent:AqE:435	VMM	INBO:NBN:BFN0017900009QVQ	22/05/2003	Sint-Laureins	Moershoofde, Moershoofdebrug, afw Eeklose Watergang	5.124.401	351.725	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:438	PB:Ugent:AqE:438	VMM	INBO:NBN:BFN0017900009QVR	4/09/2007	Sint-Laureins	Vlamingstraat, vr monding in Leopoldkanaal	5.124.469	353.368	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:401	PB:Ugent:AqE:401	VMM	INBO:NBN:BFN0017900009QVS	19/08/2004	Tielt	Sint-Amandsstraat	5.097.927	331.67	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:411	PB:Ugent:AqE:411	VMM	INBO:NBN:BFN0017900009QVT	15/07/2004	Tielt	Oude Kapellestraat, Haan	5.100.665	333.176	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:413	PB:Ugent:AqE:413	VMM	INBO:NBN:BFN0017900009QVU	17/05/2006	Tielt	Goed te Karelstraat, afw spaarbekken (industriezone)	5.099.573	336.54	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:414	PB:Ugent:AqE:414	VMM	INBO:NBN:BFN0017900009QVV	17/05/2006	Tielt	Goed te Karelstraat	5.099.030	337.094	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:355	PB:Ugent:AqE:355	VMM	INBO:NBN:BFN0017900009QVW	4/05/1998	Vleteren	Oostvleteren, Veurnestraat, Versebrug	5.093.991	272.911	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:357	PB:Ugent:AqE:357	VMM	INBO:NBN:BFN0017900009QVX	14/09/2005	Vleteren	Oostvleteren, Veurnestraat zijweg, Noordhof	5.094.350	273.474	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:273	PB:Ugent:AqE:273	VMM	INBO:NBN:BFN0017900009QVY	25/08/2004	Wachtebeke	Walderdonk, einde veldweg (langs Langelede), thv voetgangersbrugje	5.116.976	384.839	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:274	PB:Ugent:AqE:274	VMM	INBO:NBN:BFN0017900009QVZ	27/06/2005	Wachtebeke	Walderdonk, einde veldweg (langs Langelede), thv voetgangersbrugje	5.116.976	384.839	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:276	PB:Ugent:AqE:276	VMM	INBO:NBN:BFN0017900009QW0	26/03/2003	Wachtebeke	Langelede, opw Oudenburgse sluis	5.120.853	386.015	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:277	PB:Ugent:AqE:277	VMM	INBO:NBN:BFN0017900009QW1	23/08/2004	Wachtebeke	Langelede, opw Oudenburgse sluis	5.120.853	386.015	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:278	PB:Ugent:AqE:278	VMM	INBO:NBN:BFN0017900009QW2	23/08/2004	Wachtebeke	Meersstraat, Overledebrug	5.116.540	386.091	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:418	PB:Ugent:AqE:418	VMM	INBO:NBN:BFN0017900009QW3	9/08/2006	Waregem	Sint-Eloois-Vijve, Schoendalestraat, West. Schoend	5.089.535	337.979	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:425	PB:Ugent:AqE:425	VMM	INBO:NBN:BFN0017900009QW4	1/06/2005	Waregem	Sint-Eloois-Vijve, jaagpad lgs Leie-zijweg	5.090.622	339.556	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:281	PB:Ugent:AqE:281	VMM	INBO:NBN:BFN0017900009QW5	2/08/2005	Wichelen	Schellebelle, verharde veldweg tussen Aard en Vaartstraat, opw bemalingsstation	5.101.827	392.342	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:282	PB:Ugent:AqE:282	VMM	INBO:NBN:BFN0017900009QW6	13/05/2004	Wichelen	Schellebelle, Aard	5.102.078	393.385	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:283	PB:Ugent:AqE:283	VMM	INBO:NBN:BFN0017900009QW7	4/04/2005	Wichelen	Schellebelle, Aard	5.102.078	393.385	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:424	PB:Ugent:AqE:424	VMM	INBO:NBN:BFN0017900009QW8	9/08/2006	Wielsbeke	Sint-Baafs-Vijve, Sint-Bavostraat	5.090.808	339.16	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:297	PB:Ugent:AqE:297	VMM	INBO:NBN:BFN0017900009QW9	23/05/1996	Willebroek	Kraag, thv. spoorwegbrug(FC), voorbij brug aan verlichtingspaal 11(BIO)	5.106.715	436.514	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:431	PB:Ugent:AqE:431	VMM	INBO:NBN:BFN0017900009QWA	3/08/2006	Zulte	Machelen, Brugstraat	5.095.739	347.681	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:415	PB:Ugent:AqE:415	VMM	INBO:NBN:BFN0017900009QWB	3/04/2003	Zwevegem	Moen, Kraaibosstraat	5.077.909	337.896	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:314	PB:Ugent:AqE:314	VMM	INBO:NBN:BFN0017900009QWC	1/09/2005	Westerlo	Rooiveld, afw brug	5.110.216	483.249	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:1707	PB:Ugent:AqE:1707	VMM	INBO:NBN:BFN0017900009QWD	9/10/2006	Mol	afw. vliegasvijver, opw. kanaal	5.122.535	511.7	30	Pieter Boets	Limnomysis benedeni	species	Czerniavsky, 1882
PB:Ugent:AqE:325	PB:Ugent:AqE:325	VMM	INBO:NBN:BFN0017900009QWE	12/06/1992	Mol	jaagpad oost k, 70m opw brug (opw Glaverbel)	5.119.208	515.546	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:1711	PB:Ugent:AqE:1711	VMM	INBO:NBN:BFN0017900009QWF	29/09/2006	Mol	RV: Kempische Windsurfclub, Wolfsbos, grens Mol, thv sas 4 (KWKM)	5.123.264	516.236	30	Pieter Boets	Limnomysis benedeni	species	Czerniavsky, 1882
PB:Ugent:AqE:1712	PB:Ugent:AqE:1712	VMM	INBO:NBN:BFN0017900009QWG	29/09/2006	Mol	Harde Putten, jaagpad oost kan.Des.-Kwm., 100m opw monding in kan.Boch.-He	5.123.215	516.601	30	Pieter Boets	Limnomysis benedeni	species	Czerniavsky, 1882
PB:Ugent:AqE:323	PB:Ugent:AqE:323	VMM	INBO:NBN:BFN0017900009QWH	22/05/1992	Retie	Meierend, tgo Waddendaalstraat, opw overstort	5.125.720	508.935	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:336	PB:Ugent:AqE:336	VMM	INBO:NBN:BFN0017900009QWI	16/06/2006	Leopoldsburg	"Strooiendorp, Lidostraat, tgo scheepswerf (aan bord ""Leopoldsburg Jachtclub"")"	5.113.326	524.311	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:331	PB:Ugent:AqE:331	VMM	INBO:NBN:BFN0017900009QWJ	8/09/2003	Herk-de-Stad	Schakkebroek, Stevoortweg, voor Monninkshof, afw weg	5.092.534	520.637	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:340	PB:Ugent:AqE:340	VMM	INBO:NBN:BFN0017900009QWK	26/05/2003	Hasselt	Bokrijk, Prov Domein Bokrijk, Bokrijklaan, afslaan voor spoorweg, tot einde weg	5.095.472	538.979	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:288	PB:Ugent:AqE:288	VMM	INBO:NBN:BFN0017900009QWL	31/07/2003	Aalst (Aalst)	Vaartstraat, Sint-Annabrug	5.094.051	404.349	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:441	PB:Ugent:AqE:441	VMM	INBO:NBN:BFN0017900009QWM	27/06/2005	Waarschoot	Sleidinge, Bosstraat	5.114.604	364.641	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:248	PB:Ugent:AqE:248	VMM	INBO:NBN:BFN0017900009QWN	27/09/2005	Assenede	Boekhoute, Noorddijk-Kruisstraat, opw stuw	5.126.614	368.677	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:258	PB:Ugent:AqE:258	VMM	INBO:NBN:BFN0017900009QWO	27/09/2005	Assenede	Boekhoute, Stationsstraat, afw weg	5.124.748	370.813	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:286	PB:Ugent:AqE:286	VMM	INBO:NBN:BFN0017900009QWP	19/08/2004	Lokeren	RV: Daknam Meersen, Werkstede, Heilige Geestmolenstraat	5.111.778	397.486	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:289	PB:Ugent:AqE:289	VMM	INBO:NBN:BFN0017900009QWQ	27/07/2005	Dendermonde	Oudegem, Hunnenberg, Varenbergstraat, Tragel	5.101.145	407.12	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:291	PB:Ugent:AqE:291	VMM	INBO:NBN:BFN0017900009QWR	27/07/2005	Dendermonde	Oudegem, einde Hoogtestraat, Tragel, opw spoorwegbrug, afw Lzpnt Oudegem Papier	5.101.669	407.181	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:290	PB:Ugent:AqE:290	VMM	INBO:NBN:BFN0017900009QWS	27/07/2006	Dendermonde	Oudegem, einde Hoogtestraat, Tragel, opw spoorwegbrug, afw Lzpnt Oudegem Papier	5.101.669	407.181	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:389	PB:Ugent:AqE:389	VMM	INBO:NBN:BFN0017900009QWT	4/06/1999	Kortrijk	Marke, Aardweg, Leiekant	5.081.265	323.02	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:390	PB:Ugent:AqE:390	VMM	INBO:NBN:BFN0017900009QWU	4/09/2003	Kortrijk	Bissegem, Trakelweg	5.082.235	323.584	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:344	PB:Ugent:AqE:344	VMM	INBO:NBN:BFN0017900009QWV	18/05/2005	Poperinge	Watou, Houtkerkestraat, Steendam	5.087.492	260.624	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:361	PB:Ugent:AqE:361	VMM	INBO:NBN:BFN0017900009QWW	5/11/2002	Poperinge	Westouter, Reningelstraat, Hbg Korte Wandeling	5.081.220	275.903	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:397	PB:Ugent:AqE:397	VMM	INBO:NBN:BFN0017900009QWX	8/09/2003	Harelbeke	RV: De Gavers (grote vijver), Bloso-steiger	5.083.954	331.846	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:396	PB:Ugent:AqE:396	VMM	INBO:NBN:BFN0017900009QWY	23/06/2004	Harelbeke	RV: De Gavers (grote vijver), Bloso-steiger	5.083.954	331.846	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:406	PB:Ugent:AqE:406	VMM	INBO:NBN:BFN0017900009QWZ	8/09/2003	Harelbeke	RV: De Gavers (kleine vijver), zwemstrand	5.084.232	332.317	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:403	PB:Ugent:AqE:403	VMM	INBO:NBN:BFN0017900009QX0	11/05/2004	Harelbeke	RV: De Gavers (kleine vijver), zwemstrand	5.084.232	332.317	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:404	PB:Ugent:AqE:404	VMM	INBO:NBN:BFN0017900009QX1	12/05/2005	Harelbeke	RV: De Gavers (kleine vijver), zwemstrand	5.084.232	332.317	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:405	PB:Ugent:AqE:405	VMM	INBO:NBN:BFN0017900009QX2	16/10/2007	Harelbeke	RV: De Gavers (kleine vijver), zwemstrand	5.084.232	332.317	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:407	PB:Ugent:AqE:407	VMM	INBO:NBN:BFN0017900009QX3	16/10/2007	Harelbeke	RV De Gavers, ten westen van landtong	5.084.281	332.759	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:410	PB:Ugent:AqE:410	VMM	INBO:NBN:BFN0017900009QX4	16/10/2007	Harelbeke	RV De Gavers, ten oosten van landtong	5.084.383	333.088	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:429	PB:Ugent:AqE:429	VMM	INBO:NBN:BFN0017900009QX5	11/10/2005	Avelgem	Rugge, Ruggestraat-Ronnemontstraat	5.077.273	346.561	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:434	PB:Ugent:AqE:434	VMM	INBO:NBN:BFN0017900009QX6	9/07/2003	Avelgem	Oude Schelde - Kerkhove, Heye, thv kerkhof	5.080.057	351.5	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:1866	PB:Ugent:AqE:1866	D. en W. Hennebel	INBO:NBN:BFN0017900009QX7	10/01/2010	Linkebeek	Linkebeek	5.076.898	433.242	30	D. en W. Hennebel	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:775	PB:Ugent:AqE:775	VMM	INBO:NBN:BFN0017900009QX8	16/07/2009	Lessines	Rue de Viane - Chapelle Saint-Pierre, einde veldweg, thv brug	5.074.126	389.195	30	Pieter Boets	Dugesia tigrina	species	(Girard, 1850)
PB:Ugent:AqE:2389	PB:Ugent:AqE:2389	VMM	INBO:NBN:BFN0017900009QX9	7/10/2009	Roeselare	Beveren, Beverseaardeweg, Hve Blauwe Toren	5.095.736	314.268	30	Pieter Boets	Haitia acuta	species	(Draparnaud, 1805)
PB:Ugent:AqE:1575	PB:Ugent:AqE:1575	VMM	INBO:NBN:BFN0017900009QXA	15/09/2000	Roeselare	Mandellaan, Havenbuurt	5.094.356	314.717	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
PB:Ugent:AqE:824	PB:Ugent:AqE:824	VMM	INBO:NBN:BFN0017900009QXB	14/10/1999	Alphen-Chaam	Nederland, Alphen-Chaam, Galder, Hollandse Dreef, opw Markbrug	5.150.506	478.107	30	Pieter Boets	Dugesia tigrina	species	(Girard, 1850)
PB:Ugent:AqE:310	PB:Ugent:AqE:310	VMM	INBO:NBN:BFN0017900009QXC	1/07/2004	Alphen-Chaam	Nederland, Alphen-Chaam, Galder, Hollandse Dreef, opw Markbrug	5.150.506	478.107	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:825	PB:Ugent:AqE:825	VMM	INBO:NBN:BFN0017900009QXD	1/07/2004	Alphen-Chaam	Nederland, Alphen-Chaam, Galder, Hollandse Dreef, opw Markbrug	5.150.506	478.107	30	Pieter Boets	Dugesia tigrina	species	(Girard, 1850)
PB:Ugent:AqE:1007	PB:Ugent:AqE:1007	VMM	INBO:NBN:BFN0017900009QXE	18/05/2004	Cranendonck	Hamont, Toomstraat, aan grenspaal, opw weg en monding zijgracht op RO	5.126.678	555.562	30	Pieter Boets	Gammarus roeseli	species	Gervais
PB:Ugent:AqE:2833	PB:Ugent:AqE:2833	VMM	INBO:NBN:BFN0017900009QXF	5/07/2004	Eijsden-Margraten	Mesch (NL), Klokkestr en Bovenstr, FC: opw brug, BBI: afw brug	5.076.474	573.495	30	Pieter Boets	Proasellus meridianus	species	(Racovitza, 1919)
PB:Ugent:AqE:1006	PB:Ugent:AqE:1006	VMM	INBO:NBN:BFN0017900009QXG	18/05/2004	Heeze-Leende	Schaft (NL), Abdijweg, opw Kluizerbrug en versmalling, aan debietmeter	5.130.305	548.714	30	Pieter Boets	Gammarus roeseli	species	Gervais
PB:Ugent:AqE:1303	PB:Ugent:AqE:1303	VMM	INBO:NBN:BFN0017900009QXH	15/04/2004	Hilvarenbeek	Poppel, Hulsen, Beekseweg, grenspaal 209, afw brug	5.147.156	507.783	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
PB:Ugent:AqE:975	PB:Ugent:AqE:975	VMM	INBO:NBN:BFN0017900009QXI	11/05/2004	Leudal	Neeritter, Huikenhof (NL), opw brug	5.115.707	579.221	30	Pieter Boets	Ferrissia fragilis	species	Tryon
PB:Ugent:AqE:2598	PB:Ugent:AqE:2598	VMM	INBO:NBN:BFN0017900009QXJ	6/07/2004	Maasgouw	Thorn (NL), Beekstr, opw brug	5.115.944	583.809	30	Pieter Boets	Potamopyrgus antipodarum	species	(J.E. Gray, 1843)
PB:Ugent:AqE:698	PB:Ugent:AqE:698	VMM	INBO:NBN:BFN0017900009QXK	29/07/1999	Sittard-Geleen	Rotem, op einde van Kempenstraat, aan instapplaats voetveer (km 44)	5.104.187	576.485	30	Pieter Boets	Dreissena (Dreissena) polymorpha	species	(Pallas, 1771)
PB:Ugent:AqE:847	PB:Ugent:AqE:847	VMM	INBO:NBN:BFN0017900009QXL	29/07/1999	Sittard-Geleen	Rotem, op einde van Kempenstraat, aan instapplaats voetveer (km 44)	5.104.187	576.485	30	Pieter Boets	Dugesia tigrina	species	(Girard, 1850)
PB:Ugent:AqE:578	PB:Ugent:AqE:578	VMM	INBO:NBN:BFN0017900009QXM	25/08/2000	Sittard-Geleen	Rotem, op einde van Kempenstraat, aan instapplaats voetveer (km 44)	5.104.187	576.485	30	Pieter Boets	Dikerogammarus villosus	species	(Sowinsky, 1894)
PB:Ugent:AqE:2834	PB:Ugent:AqE:2834	VMM	INBO:NBN:BFN0017900009QXN	25/08/2000	Sittard-Geleen	Rotem, op einde van Kempenstraat, aan instapplaats voetveer (km 44)	5.104.187	576.485	30	Pieter Boets	Proasellus meridianus	species	(Racovitza, 1919)
PB:Ugent:AqE:579	PB:Ugent:AqE:579	VMM	INBO:NBN:BFN0017900009QXO	30/07/2002	Sittard-Geleen	Rotem, op einde van Kempenstraat, aan instapplaats voetveer (km 44)	5.104.187	576.485	30	Pieter Boets	Dikerogammarus villosus	species	(Sowinsky, 1894)
PB:Ugent:AqE:715	PB:Ugent:AqE:715	VMM	INBO:NBN:BFN0017900009QXP	30/06/1999	Sluis	Lapscheure, Vaartstraat, grens NL	5.130.569	337.266	30	Pieter Boets	Dreissena (Dreissena) polymorpha	species	(Pallas, 1771)
PB:Ugent:AqE:2671	PB:Ugent:AqE:2671	VMM	INBO:NBN:BFN0017900009QXQ	30/06/1999	Sluis	Lapscheure, Vaartstraat, grens NL	5.130.569	337.266	30	Pieter Boets	Potamopyrgus antipodarum	species	(J.E. Gray, 1843)
PB:Ugent:AqE:2885	PB:Ugent:AqE:2885	VMM	INBO:NBN:BFN0017900009QXR	30/06/1999	Sluis	Lapscheure, Vaartstraat, grens NL	5.130.569	337.266	30	Pieter Boets	Proasellus meridianus	species	(Racovitza, 1919)
PB:Ugent:AqE:716	PB:Ugent:AqE:716	VMM	INBO:NBN:BFN0017900009QXS	1/06/2004	Sluis	Lapscheure, Vaartstraat, grens NL	5.130.569	337.266	30	Pieter Boets	Dreissena (Dreissena) polymorpha	species	(Pallas, 1771)
PB:Ugent:AqE:1624	PB:Ugent:AqE:1624	VMM	INBO:NBN:BFN0017900009QXT	1/06/2004	Sluis	Lapscheure, Vaartstraat, grens NL	5.130.569	337.266	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
PB:Ugent:AqE:2672	PB:Ugent:AqE:2672	VMM	INBO:NBN:BFN0017900009QXU	1/06/2004	Sluis	Lapscheure, Vaartstraat, grens NL	5.130.569	337.266	30	Pieter Boets	Potamopyrgus antipodarum	species	(J.E. Gray, 1843)
PB:Ugent:AqE:1749	PB:Ugent:AqE:1749	VMM	INBO:NBN:BFN0017900009QXV	5/09/1996	Stein	Vucht, thv paal gasleiding NO8 (km 34)	5.097.130	573.098	30	Pieter Boets	Orchestia cavimana	species	Heller, 1865
PB:Ugent:AqE:1750	PB:Ugent:AqE:1750	VMM	INBO:NBN:BFN0017900009QXW	4/07/2000	Stein	Vucht, thv paal gasleiding NO8 (km 34)	5.097.130	573.098	30	Pieter Boets	Orchestia cavimana	species	Heller, 1865
PB:Ugent:AqE:577	PB:Ugent:AqE:577	VMM	INBO:NBN:BFN0017900009QXX	23/06/2005	Stein	Vucht, thv paal gasleiding NO8 (km 34)	5.097.130	573.098	30	Pieter Boets	Dikerogammarus villosus	species	(Sowinsky, 1894)
PB:Ugent:AqE:581	PB:Ugent:AqE:581	VMM	INBO:NBN:BFN0017900009QXY	29/07/1999	Stein	Meeswijk, Palmenhof, opw. Veerpont (km 38, 9)	5.100.617	576.612	30	Pieter Boets	Dikerogammarus villosus	species	(Sowinsky, 1894)
PB:Ugent:AqE:699	PB:Ugent:AqE:699	VMM	INBO:NBN:BFN0017900009QXZ	29/07/1999	Stein	Meeswijk, Palmenhof, opw. Veerpont (km 38, 9)	5.100.617	576.612	30	Pieter Boets	Dreissena (Dreissena) polymorpha	species	(Pallas, 1771)
PB:Ugent:AqE:848	PB:Ugent:AqE:848	VMM	INBO:NBN:BFN0017900009QY0	29/07/1999	Stein	Meeswijk, Palmenhof, opw. Veerpont (km 38, 9)	5.100.617	576.612	30	Pieter Boets	Dugesia tigrina	species	(Girard, 1850)
