"id","locationID","locality","countrCode","occurrenceStatus","eventDate","datasetID"
"PB:Ugent:AqE:291","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-07-27","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:290","ISO_3166-2:BE-VLG","Flandres","BE","present","2006-07-27","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:389","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:390","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-09-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:344","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-05-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:361","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-11-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:397","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-09-08","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:396","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-06-23","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:406","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-09-08","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:403","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-11","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:404","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-05-12","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:405","ISO_3166-2:BE-VLG","Flandres","BE","present","2007-10-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:407","ISO_3166-2:BE-VLG","Flandres","BE","present","2007-10-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:410","ISO_3166-2:BE-VLG","Flandres","BE","present","2007-10-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:429","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-10-11","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:434","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-07-09","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1866","ISO_3166-2:BE-VLG","Flandres","BE","present","2010-01-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:775","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2389","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-10-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1575","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-09-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:824","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-10-14","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:310","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:825","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1007","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2833","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1006","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1303","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-04-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:975","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-11","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2598","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:698","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-07-29","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:847","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-07-29","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:578","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-08-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2834","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-08-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:579","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-07-30","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:715","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-30","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2671","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-30","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2885","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-30","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:716","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-06-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1624","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-06-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2672","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-06-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1749","ISO_3166-2:BE-VLG","Flandres","BE","present","1996-09-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1750","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-07-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:577","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-06-23","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:581","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-07-29","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:699","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-07-29","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:848","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-07-29","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:580","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-30","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2409","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1015","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-02","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2410","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-02","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2757","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-02","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1016","ISO_3166-2:BE-VLG","Flandres","BE","present","2007-07-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1733","ISO_3166-2:BE-VLG","Flandres","BE","present","2007-07-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2694","ISO_3166-2:BE-VLG","Flandres","BE","present","2007-07-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1014","ISO_3166-2:BE-VLG","Flandres","BE","present","2008-06-30","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2695","ISO_3166-2:BE-VLG","Flandres","BE","present","2008-06-30","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1013","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-05-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2240","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-05-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2411","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-05-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2693","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-05-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1095","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-08-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2701","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-08-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1110","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-09-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1118","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-10-31","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:788","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-23","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:950","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-23","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2774","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-23","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1370","ISO_3166-2:BE-VLG","Flandres","BE","present","1995-05-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1369","ISO_3166-2:BE-VLG","Flandres","BE","present","1995-05-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:247","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:758","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2406","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:892","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-02","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2762","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-02","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2274","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-09-30","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2257","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2343","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-10-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1414","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-06-20","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1415","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-10-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1413","ISO_3166-2:BE-VLG","Flandres","BE","present","2006-07-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2852","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-07-28","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:913","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-06-11","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1738","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-06-11","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:914","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-06-12","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1739","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-06-12","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:296","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-09-28","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:916","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-10-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1741","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-10-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1173","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-09-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:915","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-10-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1174","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-06-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2484","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-06-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2789","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-05-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1175","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-06-11","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2732","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-06-11","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1176","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-06-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1177","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-12-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:917","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-10-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1743","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-10-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:120","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-09-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1744","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-09-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:918","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-10-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1742","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-10-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1181","ISO_3166-2:BE-VLG","Flandres","BE","present","1994-06-03","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:920","ISO_3166-2:BE-VLG","Flandres","BE","present","1995-06-08","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1189","ISO_3166-2:BE-VLG","Flandres","BE","present","1995-06-08","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2791","ISO_3166-2:BE-VLG","Flandres","BE","present","1995-06-08","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:128","ISO_3166-2:BE-VLG","Flandres","BE","present","1997-05-26","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:467","ISO_3166-2:BE-VLG","Flandres","BE","present","1997-05-26","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1179","ISO_3166-2:BE-VLG","Flandres","BE","present","1997-05-26","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:121","ISO_3166-2:BE-VLG","Flandres","BE","present","1998-06-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:470","ISO_3166-2:BE-VLG","Flandres","BE","present","1998-06-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1180","ISO_3166-2:BE-VLG","Flandres","BE","present","1998-06-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:127","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:637","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:803","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1184","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2491","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:469","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-05-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1178","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-05-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2790","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-05-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2966","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-05-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:126","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-05-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1182","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-05-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:123","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-06-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1185","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-06-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:125","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-06-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1188","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-06-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:124","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-05-20","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:468","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-05-20","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1187","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-05-20","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
